"","GR.F","GR.M","TktDfGR.F","TktDfGR.M","TktDfWT.F","TktDfWT.M","TktOEGR.F","TktOEGR.M","TktOEWT.F","TktOEWT.M","WT.F","WT.M"
"FBgn0260798",47.7860066718021,38.767064221041,43.5447082492534,44.1234942674668,51.1465612532564,43.4690230472629,43.6813274675858,40.7000431961541,55.368623883101,47.6639517055835,65.7063942844125,45.8299352480944
"FBgn0260799",67.7063597667729,62.722643378104,65.344188666864,75.3874527212982,70.1572931585991,69.9752616639211,73.014620362536,66.4042393226712,74.8288971699981,63.3726640934435,87.6667289983158,61.0563619915792
"FBgn0260817",6.80634603041421,9.64737312316016,7.34398555059918,9.05010794793914,7.19687719085602,11.6223597537091,6.48987621011927,9.55527293947747,6.8803843951606,12.0473057757143,6.46319807537214,8.60791298676033
"FBgn0260855",92.4503219817674,60.3434041513871,85.3258459868054,71.3243813156484,78.424324985771,60.132538874669,91.6360819343031,70.0490681171598,77.1920087604791,57.735626573387,77.6140938453167,54.5897210210067
"FBgn0260856",9.08030292249539,10.2493798316578,5.97102628622767,8.87595289752986,7.50330644978605,9.77006576661944,6.72736932085721,10.8863119932444,8.30282642201355,10.782087584116,8.41500685994477,10.1567362528533
"FBgn0260857",17.3245006897362,18.251590486492,14.4070607039695,15.2063998016203,15.7551113544365,16.2407232290446,16.1919080928126,20.0006390318036,17.475778899177,17.1526103704056,16.9007371866215,15.8559183238881
"FBgn0260858",44.9005932095702,38.5564710303486,42.1845090299861,42.5483226314769,46.6862084724618,40.2335105316719,43.2011454345283,38.3071201100324,47.9562250716054,37.8650294716457,48.8315065843855,39.019105613965
"FBgn0260859",2.60914064442906,2.95450385708335,2.22793495999417,2.23218003911383,3.11891827047016,2.69916741700204,3.12239789061385,2.45939243025274,3.08942307730163,2.29141120906958,2.59216652948128,2.25592619694713
"FBgn0260860",7.57025201192931,5.67730232747673,6.5350537627562,6.64608938366927,6.81944093312863,6.93759517055959,8.30061363476929,6.36072295620907,7.94433622204047,6.082055005293,6.80313959709316,5.47131707835525
"FBgn0260861",9.1845761511619,7.9940452383573,8.98622145105982,9.18646549223855,8.15591784077171,9.49499550465842,8.70690231804121,10.004468277972,8.17353650238872,7.91371773792516,8.3302021040357,9.56153311610147
"FBgn0260862",4.63084770974901,4.24401113594392,4.25770214594788,4.77267070281721,3.66643562116878,4.72170503636948,3.09181874312018,4.60047250144679,3.89492915874299,5.41449333658749,4.76189987309214,3.88133224190492
"FBgn0260866",45.4338490686329,38.563158258159,53.1625299568879,40.9651784094576,44.3188836354769,40.5735232557493,52.0009202265677,34.662801691444,47.2312434365104,43.9488130575854,38.4154506559441,37.1715346632019
"FBgn0260867",0,0.117609306345126,0.0222531550270231,0.0959025977361512,0,0.439861258521457,0.0238443326205779,0.0648173066454019,0.0249024495248056,0.765678095536746,0,0.162160768904605
"FBgn0260868",0.0365468681967065,2.18008580775087,0,1.17562887302586,0,1.19230659941117,0,1.89343885069092,0,0.347976723265668,0.122942199386649,1.95154401900846
"FBgn0260869",0,0.653851814697631,0.0244321277832648,0.643473362725224,0.0344411559669415,0.493908555689355,0,0.678680076129353,0,1.00103822105486,0,0.650890218282878
"FBgn0260870",0.0365468681967065,2.99093232941113,0.0488642555665297,2.14047866952039,0.0340870414896971,3.17136052763318,0.0724589805719089,3.729417464669,0,3.42858087819603,0.0912814128361226,3.65676135052358
"FBgn0260874",6.94984981523924,6.78995612664893,3.21451607291194,4.9243610384154,7.71030750006494,6.8736929682664,9.46416098583042,8.7811781548445,9.61671838513241,8.59657360316404,6.70491890897806,6.74420635848792
"FBgn0260932",0.51568168669658,1.44850595094886,0.688644019554798,1.78318037395582,0.547517350698619,2.00745371225989,0.486408461427097,1.62265842488607,0.61386746794463,1.1479939398696,0.701366226250047,1.9644215667485
"FBgn0260933",3.89677937652612,6.33162534296868,3.84662640682166,7.1405648559473,3.76905086011512,6.7984771927131,4.53213150032728,7.37085200271853,4.21002494364217,8.72008728984202,3.99859992879683,6.49734608536936
"FBgn0260934",279.503018756868,208.63656695129,277.479657392853,232.248883602388,263.009897432343,204.686536703264,269.969635554513,211.660698908146,264.604516875601,195.813273085492,275.081139873372,189.737142637602
"FBgn0260935",32.8497064926214,23.6505737002046,26.6505144133048,24.1193810768258,27.3434590141532,22.2462686869553,29.9852430918903,20.7651932933718,29.1075625491656,21.6060667182001,29.5084722598337,21.7352830338234
"FBgn0260936",169.642261391103,160.998720721671,161.979089159643,173.776277040889,155.495529683469,148.910076201381,187.393466610021,148.177466390605,158.672066655794,136.970347836732,200.714633969439,146.405909547099
"FBgn0260938",145.557094045786,113.954937359652,132.383852752571,131.205255725059,140.731775448051,112.86098021933,156.298386009137,118.519463691153,136.053973654943,100.633434050952,149.148620000683,101.976295427264
"FBgn0260940",15.1931530198261,12.6494102179678,11.6352101690369,11.2124297606014,16.0270994573996,14.0762394905168,13.1217220227915,11.3916552247962,20.2921606182581,15.9163647768091,19.980971566834,16.3929526585298
"FBgn0260941",65.7965297126779,62.2616848140414,57.0842756044697,63.8202875079169,52.5849451708913,60.3253722290986,51.6576089759129,61.5433173243491,52.9063665821636,56.7397824289326,57.6472607087735,52.6451530079064
"FBgn0260942",5.47679305419685,42.80460858031,7.12691820979645,34.0771704027143,8.68245038563869,41.4610711918761,5.02840588754695,44.6268280401815,6.04597137709772,46.2209308379883,6.56326923689497,45.4809980201784
"FBgn0260943",107.953293918919,84.2620876602986,92.8219611910829,91.8670806042868,89.8696883561356,69.7556726210985,130.322574406113,110.031897255478,82.6408499851815,52.3031588701641,101.593145581482,67.2049343566345
"FBgn0260944",52.851391267969,59.0724259147492,52.646205215134,64.1054872372101,56.4690052766563,59.3596732327703,54.6413182390306,59.8973545900269,62.1511810363989,56.7031498655687,65.4999780430589,58.6929860686799
"FBgn0260945",81.6858623535493,58.208923923466,74.3567647843524,59.9205828842481,81.4762235683677,53.4661236751737,89.6060667464234,63.2822508719351,81.7571421573471,48.1223020499363,84.5721534491935,53.0023613503786
"FBgn0260954",0.403357394144668,0.143650102616278,0.934316399002171,0.203917576357558,1.26901105361816,0.596812083245922,0.635423326282296,0.667030811883911,0.708934083139303,4.05170733696397,1.6858290580471,0.308125372707474
"FBgn0260955",5.62253324565671,3.97268386229412,5.0367811616986,3.81161882513292,6.47077999973229,6.21802864845237,5.87121828480743,3.83270456479567,8.08053735560429,6.8913552410847,9.79486827458102,7.58495627266269
"FBgn0260959",71.7439592401622,144.079791300078,59.1832858689291,114.4107683274,72.5856177373442,140.414410404443,71.3844452577266,149.526113574778,71.9814224301633,161.854927372795,82.1127897019949,166.699817736164
"FBgn0260960",187.059536195619,126.40942325306,190.770692546743,123.34827640108,158.289866804995,111.342226942532,190.058507744122,119.031484604977,146.211822081066,95.9996174183048,131.34200796098,91.8188167001945
"FBgn0260962",59.1081924314517,53.6929728727091,57.1435091726448,66.5980363547531,59.1064555925438,72.7483116641502,56.6413476456609,51.2824117061446,63.8244878259886,71.0470669676556,66.6420794506375,67.0581025114854
"FBgn0260964",19.3515751309798,23.2067952238268,14.1203431350654,14.7473971615106,16.0977523417197,12.9168851440873,17.9037260111663,19.4235940183153,20.3758215623546,12.0180940959218,18.3644781204629,12.85829262633
"FBgn0260965",11.0659104009456,20.9887511106794,10.6790065201444,19.1672587225932,11.8511287862715,22.0729552181762,11.5067773322734,19.6953144846031,10.8129792601276,23.8055610827749,11.9985754965021,18.9489536079421
"FBgn0260967",0.146634754113791,5.1996702281535,0.0466852828102879,3.33266867407775,0.0344411559669415,3.52146996509718,0.093263383148174,5.07735411143329,0.0754888957542146,4.46111027245412,0.0922066495399865,4.41378035597942
"FBgn0260968",0,1.85453684763274,0.0608041188343564,1.23867506106235,0.068882311933883,1.87816180281735,0.0922064094811055,1.73195331289152,0.0191580902244503,1.85962364203678,0,1.62387321875815
"FBgn0260969",0.073988299047344,1.4501578115645,0.0689384378373111,0.462970188009068,0.0344411559669415,0.537471448378252,0,1.35357791241582,0,0.57701549678243,0.0302729314947303,0.975581172356265
"FBgn0260970",189.580245337923,135.93422862243,176.525747366406,138.160440945419,175.294420865127,130.997897631986,204.694946603879,137.677588965486,156.507484802619,114.282642578352,163.576229171775,113.119096311426
"FBgn0260971",1.69233797022264,1.71247054123192,1.67860789151173,1.58402050403478,1.37127217808725,1.14678510559935,1.97079713390982,1.36104663269821,1.599943073498,0.937406551665375,2.19861842004978,1.23139937105325
"FBgn0260972",57.3214214217557,47.0147937489615,55.1375206657591,50.1032639601302,60.6638360667525,46.1797953381151,54.0080577161761,41.2078030808238,57.3620806794887,41.3119720247003,57.7260514261074,47.0068770526591
"FBgn0260985",25.3938849792643,21.4427260117945,21.4419388275306,23.2749740363355,22.5759687454741,22.2114354931179,24.9015944997181,21.1831696251883,25.7583344434924,23.4309950564168,26.7480269324764,24.9998970497951
"FBgn0260986",5.81108224389079,5.23950161988233,6.04297156796274,8.42000373798767,6.6120857683725,7.90245847134288,5.67543169140933,5.11471360379175,5.93349490615794,6.15372776540646,8.04710549848869,7.90116721413862
"FBgn0260987",45.0008409062941,42.7416581618595,41.2173990458479,45.2701691039414,48.5751603334849,49.5809875954254,43.0615456204893,41.4844910030385,48.6166174106616,46.6848951336398,55.9150242180277,46.2059709096992
"FBgn0260990",83.7053330122344,74.1095323806695,86.6086251026454,81.0407407855138,81.6433796938468,75.9758257178922,80.951277755631,73.212069088491,74.4302426106815,67.5076621907809,81.9050427466992,66.5525868361694
"FBgn0260991",38.748512556081,52.7894886471251,39.166066949982,60.6738230424904,43.6538782377877,59.9309740315267,41.4220951112541,52.9024772256126,53.0484258002001,63.8116054913306,56.8009493408633,64.65471864801
"FBgn0260995",2.24367196246199,1.88765396841638,2.26737359795163,2.13740498736093,1.71214259298422,1.61302564752508,2.38763132109476,2.90430094165488,2.19089081549343,1.81238246126989,2.59262914783322,1.68212782709072
"FBgn0260996",0.183181622310498,13.3759840078928,0.0244321277832648,7.8843940556546,0.0685281974566385,7.4604125417566,0.175768136563196,12.7883930076961,0.124512247624028,9.97028846661118,0.243108688661706,9.87111163780209
"FBgn0260997",1.21722868366545,0.730988947205252,0.886861586599169,0.797744206207905,1.26724048123195,1.18636889653172,1.06489234137841,0.534963240804004,1.46812337221402,0.767422776868468,1.64769161456953,0.992534557033994
"FBgn0261004",22.8979631900411,39.111522530399,21.5794268551396,40.3156512074446,23.7441351325321,39.246595128343,23.3392147925818,36.5593574119444,25.174108680359,42.3370038400786,26.7492120489131,41.5794625094765
"FBgn0261015",3.49431654503539,29.7255542815397,1.39579399142055,8.40145149712093,0.958332420961206,10.4906470205288,3.18640108184921,28.9038020845756,1.39943391198173,24.2303558334358,0.884391670274224,22.9239310216076
"FBgn0261016",1.43203707957603,3.41544593548395,1.25546267309578,3.77012066670817,1.23209109631051,3.27619625579818,1.64818598193113,3.70539125894414,1.23654777265659,3.25859710339912,1.28487905498469,4.06415281616077
"FBgn0261020",35.8884639288717,36.1863297383041,36.1396316384615,34.074671611084,38.1993354221559,34.0478161715361,35.0834121467419,36.3435198645408,35.3310386169958,33.8661363656121,35.5110997058578,31.421610564747
"FBgn0261041",7.30950383995576,7.89981378916071,7.949423519501,12.0265766936443,7.64107107365381,8.16098282692412,8.31287106713384,10.4653607565608,11.3307046680172,14.1513779746048,11.5072693173074,9.09888344978717
"FBgn0261046",4.69812678889187,6.12501657907087,6.20110766055924,10.0537398911124,6.19383429408778,6.86561916928312,4.99825952300569,8.04029472493972,5.72940453084834,5.34776133808005,10.6219524103294,4.57522498285012
"FBgn0261049",12.5817759687622,10.0178182040811,11.6927319740796,10.0134763508766,11.9910180970028,11.443614282383,10.1013783754275,9.3616762380715,10.5620567861386,10.3135001142164,13.5498968963642,11.6488542982919
"FBgn0261053",36.0685145818934,29.1242946367793,34.0052364228951,41.9574322278169,35.7997861677418,32.8800167645702,33.1883183938348,30.6076390399621,34.6781841257386,33.4019380951319,43.0313345531667,33.9890494850058
"FBgn0261055",0.220623053161136,0.464346157173857,0.372131160867577,0.613285455120477,0.171143436402974,0.484715317776538,0.387065218190297,0.283529256732053,0.780603631916547,0.613228977029842,0.458257537588341,0.380365777572617
"FBgn0261064",22.3961472244805,25.2379590138628,21.7330735427357,25.2165732786938,20.8631179235353,28.1300020340492,21.3269246577306,28.6982484177021,21.7928948515662,28.9510694057638,22.4749174082001,28.4688467292039
"FBgn0261065",23.2647737159891,22.5675291073842,20.5864413628946,23.1381113462331,23.1969718963107,24.5136856846916,22.8583228079124,21.3527401208694,27.0226529758017,25.2132260337437,27.2372798996442,25.5223341506416
"FBgn0261067",13.8216857994884,9.46458936689441,10.3396981151873,10.233758868753,10.0750614840348,10.1682756998902,10.9020247249383,9.59131493167501,11.3773610629535,8.46333100409157,11.3448018193874,11.9325582838317
"FBgn0261068",14.3667578531503,12.4716231263758,15.3894703674857,16.8185905430009,15.6514337720584,15.4175742101356,18.2702665101396,16.0852209165922,17.5263996671636,14.2388008844408,17.6607988024533,15.4949785331775
"FBgn0261085",2.34839247245548,0.953258461630436,2.00791765538269,2.55581979491349,1.30168163719889,1.25103836809535,1.91774146547008,1.33726477512486,1.61748035811064,1.05291199841206,1.0688049693542,2.31387267917435
"FBgn0261086",0.587433579109096,3.4940231050938,0.6729277827965,4.30147591767564,0.75274782859129,6.0294901715116,0.786552138471633,3.99516749520109,0.674829845300961,4.79891916456161,1.49355124698429,4.66382572217804
"FBgn0261089",1.28495504413528,1.76001140926906,0.983091680785695,1.93640343560181,0.480405611150958,0.946324189214971,1.27235450120791,1.72373565720816,0.667884309604798,1.21848968152299,1.587608369932,0.740453424089927
"FBgn0261090",4.40619912464518,5.12562499336376,3.4279687499401,5.53504952552366,3.45660165507193,4.56483341318849,4.59460261016166,5.39357362025775,3.32431364978539,4.17639120981795,5.67332614639757,4.02912553998102
"FBgn0261108",49.0202320458923,37.900797773721,47.6654760100859,47.2474269725992,37.7277826729361,36.5543282399241,44.3224150106416,39.3340084738019,40.1020499130215,31.1445400161066,51.3939199418376,35.0849393937489
"FBgn0261109",14.0414142899957,18.3612192183003,14.3054974777972,18.5861916453755,14.2914932572429,21.6797275837756,14.8321963622284,18.8577304172116,15.8660906233694,21.794640540241,15.2255483506688,19.8611389893467
"FBgn0261111",8.59803713470676,11.0387521037532,7.33723150398536,9.88125307061246,7.50330644978605,9.39936454909477,8.62817458431821,10.2990464522966,9.30273538770703,9.20073104112493,9.15497314802432,9.75398915830527
"FBgn0261112",18.9926854683027,66.1187005166202,16.7165153400995,51.9706920243378,18.8853612881785,56.131862224168,17.4890329093512,68.5014613332903,18.1878157815405,62.7752254446944,19.6960244878792,61.5193853776045
"FBgn0261113",865.043758347751,668.917310243124,840.252385691807,647.011882270022,649.532996780017,571.71210458117,812.954836214738,619.277076628647,661.426465196381,522.558797604227,615.936044887196,503.172582635778
"FBgn0261119",27.8243168146526,22.385268196315,28.7922633288231,31.8608633358164,33.520203761659,31.7144550782832,27.2161114948782,21.0489722654759,35.6083262395841,27.4067533615888,38.2012270437214,31.6426392048159
"FBgn0261238",76.1831269823884,72.730982242685,71.3212592731213,90.9279237110306,84.6516301440682,72.3437026541235,82.2204563064382,73.0870508861214,87.5513164061656,75.3417999289385,99.6067547027419,80.3324448595615
"FBgn0261239",59.3404447991139,55.4215829955756,59.5154593255315,69.1568070466281,60.7903610790227,55.3915361718465,65.8056642921431,57.8852406896195,65.7840557514577,51.3525650267524,77.3884190565228,55.7486999086639
"FBgn0261243",167.557617859295,250.904456029695,142.523859067942,214.542120390099,157.127104186769,234.84280476907,167.150803155297,239.328724304366,152.189142136137,240.735311965478,216.78360369568,260.644314774224
"FBgn0261244",34.7938470082782,25.2815078247925,38.9416816898534,30.7932265405769,30.7375524178817,23.5309977405815,36.359208987455,27.127201343409,33.9759256933411,24.7746763284647,25.8521269445175,17.855978604079
"FBgn0261245",1.13876757134845,0.590295772878689,0.911786312621441,0.378607032736643,0.752393714114045,0.334993362497701,1.19381566054738,0.514990037745904,1.18069430759505,0.31977148294956,1.52474941518288,0.614385277046426
"FBgn0261258",117.752587810135,88.7366704027991,117.123649403802,111.663776696917,102.924302925515,90.1478481758068,111.622148805261,82.2256965651211,96.9236399981831,90.9097667475664,91.1803851226177,90.9792355224044
"FBgn0261260",246.87509028129,182.220957385254,229.616079419367,185.614762311131,219.907693867308,147.139558800825,266.288037164427,176.599617122744,210.451850030297,131.911197468124,186.948782759114,138.426449657645
"FBgn0261261",76.1573148660389,60.1191335415374,63.8082223641288,54.9385565929241,55.2138046876507,59.192030912445,63.4075553072388,45.8116706661591,42.3459883128891,40.6617103148791,56.4032376662644,44.9825903499988
"FBgn0261262",9.11774435334602,9.48284731088865,9.17875768029158,8.89530726846185,6.37418470689911,6.5248391983724,10.4410263468807,9.10142961888389,6.97905818363007,5.34808653752131,7.25908404292183,4.27714922303504
"FBgn0261266",0.993027379888588,1.1923447235754,1.19625595499565,1.71521059185792,1.23209109631051,1.56885721979012,1.19804355521565,1.10067247221432,1.67621351643201,1.22730186489494,1.79766841698738,1.36879998160539
"FBgn0261267",0.109640604590119,10.7801386013984,0.0911915928643341,6.33278999026739,0.068882311933883,5.56393769731283,0.0953773304823117,11.1201786929352,0.139489072907719,6.87346346830132,0.0610084813413924,7.07301605261016
"FBgn0261268",103.462501943994,189.784848281427,96.4977581885054,171.69350237044,102.113126208179,192.210352866049,102.991501751243,178.730656404975,108.356435692575,206.101011057343,132.77003882533,202.117175983021
"FBgn0261269",39.4385604391633,28.8271407091162,33.0496708441074,32.025679708909,35.7365696874438,33.9236344729791,33.1255697247626,27.7241665198956,39.6390218754556,29.8438233688292,35.9829759142713,30.8057800932923
"FBgn0261270",80.7416453177835,68.3273704166265,71.7956156574214,82.7971709637696,89.6995152114901,85.2407116523442,75.1865645617304,76.0715789666184,91.2534592189498,82.925687898857,97.3648528962294,87.1866469535693
"FBgn0261274",23.1252954631067,30.3501648675394,29.232795684677,33.2474159291855,22.2290783844639,31.3686423081692,20.7608534338584,30.6857368038964,19.5459961085613,33.0023319254205,19.952549108747,33.1030804003258
"FBgn0261276",109.035517162972,94.6738942315672,115.818217070425,107.729720478691,114.842897565812,110.61427739491,112.619654299162,95.534306891863,119.205804001711,109.835334993935,105.854081431103,98.4900732931078
"FBgn0261277",20.3334204776942,13.7523417860209,18.0921753462406,14.5843827328323,20.0077548559977,14.9182897840656,21.9697804690303,14.9295106417282,22.7671384918618,11.3717598759461,22.9276235255652,16.413938977034
"FBgn0261278",90.1844161535716,82.2964656853189,77.0591039829573,98.7074037782824,84.0220361941034,81.6050451971635,89.8757995623131,84.1757026604413,94.0530384216079,81.645573824454,109.635479298946,81.0451491607271
"FBgn0261279",66.6870729892078,72.0680132077186,66.546132884965,78.6488625003595,70.777233966004,85.1474418323847,56.0609239152704,67.8141937960645,70.6750983692821,83.8314644732287,72.5076834080978,82.2742376210794
"FBgn0261283",141.063301302187,115.106541134008,170.452731727048,134.415508569572,121.261084519563,110.802257257416,156.298185336015,120.48141831225,122.293609917489,101.634643784731,105.662526118125,93.9088965724888
"FBgn0261284",23.1369247776078,14.7510614558498,22.5723798716843,19.6875318721634,26.7515853021248,18.016507837808,21.7552549548747,15.7075521458987,24.0280957231245,15.4648598871314,24.9083173865768,18.8277632460925
"FBgn0261285",24.7712463759394,19.3706452161818,27.9765583335966,26.7791090571357,23.5392587691167,23.8976497532879,23.0061073833621,20.1543956102226,20.1115604164763,19.4196529004922,22.4185351103781,18.06714631668
"FBgn0261286",14.8588638301322,13.6317074869859,13.7240659285333,16.4909494905355,16.7546131064322,17.3431551033076,14.9211008597514,14.9367244901332,16.4453151576678,16.7438090244792,19.3202586144403,18.8267162874588
"FBgn0261287",1.35849606185565,98.2071806440676,0.854758567277557,53.4996333141691,0.889450109027323,59.6445117541816,1.60578218502532,95.6795141544408,1.1963065798843,78.1680774544474,1.3715342843015,77.4332352975525
"FBgn0261292",0,1.13948737949626,0.104511728521288,0.86345889633931,0.136702280436032,1.21008420905331,0.137781127388124,1.48174106957708,0.197382972797078,0.991812061528319,0.182100207320314,0.977465027772429
"FBgn0261341",223.92229836813,160.133418704012,296.922893458472,231.538959070897,324.56882125532,290.719869421123,211.959225391949,162.344361875746,193.152051115121,180.208083757082,209.559304485544,235.052429974044
"FBgn0261349",2.61048248840995,67.5650299283051,1.87354168330463,38.0907082933168,1.23386166869673,41.1375408203177,2.66043986049815,68.5161913641019,1.19134376776374,54.41701453537,1.67750192771233,63.2624264725011
"FBgn0261363",3.97210951955436,3.11491027313208,8.70620727652599,6.3690675703685,2.9097925333278,3.62037132152016,3.14711030383904,2.66278452660088,2.62845841318882,2.47827320057151,3.69216966703407,3.37565553686479
"FBgn0261373",5.58464453347911,4.37344815544791,5.01525543256559,4.7828268467303,4.8026396536006,5.61799652916926,4.2637639814123,4.18288373930939,5.20362382064504,4.91440865278223,5.06185347792785,5.84383930815785
"FBgn0261380",13.3599949527402,12.0868147322888,13.8714865663744,16.9243156386683,15.9404193699291,15.518694841689,11.2261039154786,12.4917114594112,16.7061019005584,16.4453529753911,14.686389742606,16.3325642191976
"FBgn0261383",48.4081979938001,39.1861598341577,48.1647671304129,43.9878516061577,43.9827087604584,38.9306811818115,50.3169079751685,39.9999551962258,37.4835675471512,39.8150685318575,43.0872542326368,35.297238707396
"FBgn0261385",52.83139380887,59.8010042823181,53.6045892982426,79.0204512852479,54.8104260214102,76.0356251549185,55.4961224003071,61.3600040897485,65.478526070461,77.5146828490334,71.99206119487,75.0015456737897
"FBgn0261386",0.73585745853075,0.62622722221102,0.606414616834934,0.539581718832063,0.51413853816341,0.578346405876811,0.705768359520067,1.07739520189041,0.769476831279626,0.663772049209911,0.519728637281665,0.827775616248399
"FBgn0261387",55.8064504165931,53.405703188728,53.7826537192378,66.4364255075928,62.8954289150588,68.9257336835889,52.1719803917298,54.3070300387252,63.7399379006756,68.5150047294116,70.4745109346988,61.000141324423
"FBgn0261393",24.0492546385447,18.6523870727876,25.0102141094005,17.1959902656078,17.1345281655003,22.6732085349876,12.4078571774577,12.6137182399456,11.6263855582016,13.3287866455679,18.052496438477,18.1824633038993
"FBgn0261394",331.647438972461,286.8431495647,261.696350219348,250.826680431371,276.396097480757,232.762007756311,331.0492832952,278.822351053477,288.515997575963,221.708014349691,326.633135183507,250.284995906283
"FBgn0261395",0.110087885917085,13.0175620436462,0.0689384378373111,7.95284878196361,0.103323467900825,8.40216362885753,0.141878031099505,14.3113342167548,0.057474270673351,12.2513302822274,0.152752512529447,10.1637551618727
"FBgn0261396",319.098184339952,240.353134502054,256.531653962981,223.075252399117,268.698984268025,225.221006764247,303.186522220272,224.474763948972,297.801335008141,206.891615069647,361.884326342528,242.049642725987
"FBgn0261397",37.0370716894133,108.001695006211,40.7435444105518,87.2126802121902,39.3835290123641,106.491104918672,37.2276261113029,106.432006247651,39.0094219945289,122.776929943567,42.3942151367216,110.727938935761
"FBgn0261399",0,0,0,0,0,0.996439418311065,0,0,0,0,0,0
"FBgn0261403",75.233802971928,53.2691258709462,74.5881869932745,73.8822692848006,81.7423617363464,72.4519756608079,69.4489298831343,53.2669303516828,78.2337129507358,67.81289245952,82.5641651054179,61.3961488165468
"FBgn0261429",0.477345693192011,0.608948063581982,1.35252209988362,1.11718273386486,0.204876363415426,0.774875254189384,1.33397271718342,1.44485974979571,0.747250263588203,0.594249896240275,0.763762562647235,0.671537765602361
"FBgn0261434",0.514787124042648,0.790534740028459,0.414241369820279,0.754721551799212,0.479697382196469,0.548008653886238,0.457541242384962,0.601740699881952,0.418829136686945,0.494818722757972,0.548151095368669,0.577153761313388
"FBgn0261436",23.7180964181394,14.6051879342816,21.9376123611634,19.2735721745889,28.8883534299842,22.99168239162,23.0557880509924,16.6356156614845,25.3259340925752,21.3825373029015,24.460237452731,18.9464596293311
"FBgn0261437",18.1169024755626,15.2172343665221,16.8292297391772,15.9795260375212,18.2945499195817,16.1583231815236,17.0147172199839,14.8577292020499,21.3727064319461,16.3884735264242,20.4755160744921,18.378173683927
"FBgn0261439",98.3153950656066,152.832175374557,146.261893517712,160.914195673108,125.375071064954,171.365934782999,105.023465444996,151.118100721009,99.5653505640328,153.130929627533,93.8426097618598,168.101351949344
"FBgn0261444",110.861071447499,84.4665915546748,105.969224439587,95.4028832692267,104.580141316618,86.5905314198133,110.348680600016,83.6153115239442,97.3158454073865,79.7884419475284,110.182762298724,75.35915144947
"FBgn0261445",69.9076702037876,65.4745651402832,73.6126914044143,73.7652035545498,65.2005075635032,55.6410860508363,75.9407840806319,51.435593931153,79.7108742124367,49.0334764150027,87.1292181250415,66.0644676507933
"FBgn0261446",3.42211737129591,2.69595725975647,2.90263809109091,2.7441625882895,3.29076993582763,3.9918043093191,2.79095316317369,2.02099113747343,3.42999904747896,2.74063660533655,2.6266030261434,2.19656946883791
"FBgn0261456",39.7058876304268,29.0281548809487,35.2656759508384,35.9329812937948,39.8429498176834,38.8099505747212,36.7403158999233,29.554015796359,43.3165874372965,36.1577303772292,52.596510071292,36.5618996258259
"FBgn0261458",286.584686362947,205.24982182404,284.127059068946,224.259049545176,292.382459681054,228.024322135146,275.865506508377,197.589160770099,309.597559357178,223.012916197976,293.113572299374,217.880788981928
"FBgn0261461",95.5731683074872,50.6133901974314,104.865064686903,60.1274858534692,81.8781857766992,46.420753265733,93.5746750961299,47.8563741134653,98.1021537354269,51.4794909425263,105.28430155542,47.3242500900027
"FBgn0261477",53.9154061782307,85.2209542683938,53.1264930185255,75.196594136952,52.5337685828196,89.4340303044725,54.4575078323245,83.7510271774705,53.9807447632479,90.4824281829948,55.7793314434061,86.7075161980436
"FBgn0261479",16.3996469516444,27.9300920259358,16.8354534682327,22.9473951642923,16.6246390010639,23.8224051410132,15.007440534964,29.6628795601869,15.7432995766422,25.0047004759699,16.3061215174405,25.6163658116462
"FBgn0261502",0.147529316767722,10.2702308784841,0.0192754819036667,5.58236963234935,0.0685281974566385,5.11672133411755,0.119090672145996,8.96018267974593,0.0440605397492559,7.42938212794302,0,6.12210310336814
"FBgn0261503",2.35107616041729,2.46999730770378,1.35776625808643,1.73392872034954,1.06271823229376,0.85072873264751,2.78968306368648,2.36701102619108,1.45783583000912,1.12653998623551,1.765082393733,1.08430813141021
"FBgn0261504",0.956927793018851,0.66637958468029,0.67455435430513,0.688849204106781,0.342286872805947,0.765640749936117,0.673992201390514,0.537045567312301,0.974802704742213,0.882157130967177,0.730251302688983,0.704668928334181
"FBgn0261506",0,0.733735211353763,0.0244321277832648,1.00287732275913,0,0.422051481020551,0,1.43015076643596,0,1.55069238835644,0,0.811542677051371
"FBgn0261507",0.073988299047344,2.22309358159569,0.0222531550270231,1.21639643546806,0.137056394913277,1.5912871330898,0.0466316915740871,2.24338956799958,0,1.61064815757276,0.0302729314947303,1.57156604474766
"FBgn0261508",23.9842119660366,18.6673307339751,15.025448137006,20.3770117065143,12.5701436878504,7.95100366290191,13.5649472728836,11.6277270495109,14.0633784916503,7.64039046674487,17.9808477350413,10.6636731180153
"FBgn0261509",105.703173137781,68.8586912193772,94.5056923567288,72.4873987262323,98.5534631480088,78.3926621066508,104.62289497482,70.8885904466715,87.6369536103409,65.8056665769071,73.6737266877496,66.1270008745395
"FBgn0261514",1.17576172087212,1.51332597761502,2.24705165510154,3.97321965287276,1.67663909358556,2.97152821567193,1.5500307033183,2.62173855380292,1.43152839266205,2.23218563136607,4.94955150063562,2.32281221770513
"FBgn0261522",0.66142187815644,40.947435775128,0.306751968175635,23.9392426789903,0.548579694130352,29.4895648264067,0.533835144754466,34.386755586346,0.605054631177305,31.8447914374448,0.428909842797474,29.2669108537154
